claim_id,target
ID_UKX23KJ1T8CU,4858.3968
ID_KSY4ULWB8NCJ,4850.434700000002
ID_5WEAUSILOE8M,6026.702900000001
ID_N1TDPO44HQL3,8072.205100000003
ID_U1LF606NA8BY,10664.998199999998
ID_CCM2SFKLLSM3,9562.733299999996
ID_EG7F9O9DBHG7,5558.035999999998
ID_N36O0OS4ZPU9,13723.743400000001
ID_KJ0J42JFBKTC,10871.430299999998
ID_26B81FYIZE3G,1140.4044000000001
ID_ACFZVISHI6CQ,12304.62219999999
ID_2G0754JQFL71,2167.6619
ID_FTYVXY8IF9UY,2728.9188999999988
ID_I21B0DP0J989,2707.9895999999994
ID_7VRJJFG57GO6,2540.9051
ID_H91IJ9VPQFDN,1208.3333000000002
ID_HN98FVLBRY0X,11222.124599999997
ID_C5CCNBYEP11Y,1261.4902999999997
ID_YF2I4ZLVZYED,4292.066
ID_L4HJZVVL35CS,3455.692200000001
ID_QTEJLZ9ZRIOO,11909.345599999999
ID_1Y74IDZNUORT,14713.404900000001
ID_LMX4F7IYKZ1P,4073.5888000000014
ID_OXGQGCC13RD9,510.84579999999994
ID_XYH64HMAFPPI,3938.0914000000002
ID_T2TUHYK1I86L,5984.3181
ID_EQPWW5N1F9CC,2055.4217000000012
ID_YSXRYQ2T37HM,5403.028200000003
ID_M189YPULMV42,12626.926300000003
ID_1DDKNLD80HM9,6915.4865999999965
ID_9DMHS9Q4WXBM,2081.0787
ID_MEXZ3212SSAD,2530.280400000002
ID_G31JYIRL0Q80,1341.3734000000002
ID_FOD730VN0O0L,6555.7956
ID_FD555A6AUGNT,13832.0537
ID_09TUILB84HS0,3036.4534000000003
ID_BDQZCPILM54B,1735.5361999999993
ID_ALDIR2WM3RWB,2352.5805000000005
ID_2E21L1NRHT81,1337.7093000000002
ID_NWOUQMCI8WPG,1619.835900000001
ID_YJR3EGYOY6XM,1422.8899
ID_BSPPOY9N8A4C,7441.349499999999
ID_YY10W5MAYTSF,13765.8017
ID_B5C6E5UFUK55,9032.9586
ID_Z4RDFP4HD8K9,5470.287499999998
ID_HL12HNPOY2AB,3383.9441
ID_3W8W0EEKFIZQ,7728.890600000001
ID_5UB53KR9GYXR,7250.1858999999995
ID_BGALGUXM7AO1,1871.6827000000005
ID_S31MDGCZMZV3,7320.090200000003
ID_KE2B8Y7C24M0,1576.7985000000006
ID_9ACOYZ023TSK,10654.139499999997
ID_ZOXZR02I58LY,2893.4067000000005
ID_WENS23PVTH3M,7109.519199999999
ID_2Y38UOG34RVO,2195.175099999999
ID_7L8KJ5JG31UB,3352.8927000000003
ID_R2F0LAW7XT7V,8430.773900000007
ID_CELKQWR80MDX,1911.1703000000002
ID_ZFLFSJ5GR9CN,16126.548999999994
ID_1JJKHKPG1GC7,9766.080700000002
ID_4OYTUB4M8DRM,499.6651
ID_LWT5M9VH0O5H,4721.3451000000005
ID_6DHLNYLBTKSG,7295.961899999999
ID_AP9ZP92XDUH6,2539.4609
ID_N7BKW3X6GMVS,2123.244999999999
ID_FCYI722LB2TB,8890.2591
ID_7F94LVWKS7VZ,7534.8749
ID_TWZJMEUCPZND,6880.001699999997
ID_DFFDZFBGLF1V,13048.761299999995
ID_ESL4JF85EMMW,12038.156199999996
ID_AVN7WH2TTP8L,7340.984699999998
ID_3KXO84JFTUMZ,8849.6828
ID_GOZH5YOJ7ID2,3119.5492
ID_X1YHI4KNVL6E,11393.122000000001
ID_NO2041MMO8AY,2727.9793999999993
ID_ECHXE9JZOCER,2272.570399999999
ID_DR17GS7I16G0,1926.5580999999993
ID_3XWJYKGHS2EE,2386.3548
ID_QSF8U2SBAATP,2735.903300000001
ID_ZCHQUVPAYX51,4261.4398999999985
ID_GMBHIM9KBNIC,6883.725600000001
ID_E0LBMOVRJ875,1992.574300000001
ID_H3SD9K34M71B,2759.095400000001
ID_NBL6RT98W2SM,7081.573599999998
ID_HHZRCNJH2DLB,2196.2862999999984
ID_3YPJBCEO9HWC,12234.269700000003
ID_T8L2QUO2B46L,6341.485699999998
ID_0Y0JSA2RV33O,848.0124000000001
ID_V0I8VF5BNQ7N,11435.8073
ID_CBDYDG8GI0GH,9996.773399999996
ID_PBJS1133M5F3,1265.2857999999997
ID_8J0QNWPB73HX,12503.575799999991
ID_RXQEY8ZAE7FU,18003.039199999996
ID_G6H1FVWOKRQN,9699.077699999998
ID_Y44Z62PSDIZY,6253.321400000002
ID_O8N1Z03QP6EM,2273.4147
ID_OIFCYZF3ANJ0,11774.1599
ID_R6H4C3W1QUS9,4946.1804999999995
ID_AXYIWAANSU8J,4658.357799999998
ID_S9IDIR5FU3QI,9878.103200000001
ID_Q0679DPQUHKW,1307.7522999999999
ID_ULD5R3APE7GK,1881.3416999999995
ID_2VOIXWV0R7N6,8818.8626
ID_QMH0OAMCIM20,1970.7980000000002
ID_AJR9GA0WM8TA,8611.4575
ID_C0W14S65TPZD,9142.2395
ID_BFTVVGASLQRK,9094.7042
ID_UNYW0H3LHIR2,1899.7946999999988
ID_L3I7H42GUZ9H,2110.5547999999994
ID_KD80AOZAPSP0,1310.8319000000004
ID_SQMXQP6T08JJ,11333.1605
ID_4BYV9RP3XDBB,8675.8545
ID_XKNHC2HRBDU3,14447.7759
ID_RNVETP6NU2NW,12802.871299999999
ID_M764HOVAG9AS,1306.5903000000003
ID_UCTGIIKGZMAA,1768.3048999999996
ID_IHQNJNPFFUNB,10536.783700000004
ID_P96Y9AAKSRWY,3743.3544
ID_BXZW3LGR9AV4,6508.880900000001
ID_GRU4IR4U5MF4,6194.231499999999
ID_Z9XQ935XCBKF,3753.9499
ID_BQM1FDOEYGKA,5219.684799999995
ID_92D9PD3FC2WX,13588.254399999998
ID_CK4EN0GNG9Z5,3137.2702000000013
ID_74X5N9ATXLEJ,16188.976900000001
ID_JJS6OINUWYCB,8451.245200000008
ID_XUIIKBKE8J35,1646.7205000000001
ID_1FPBQ2GL3ROM,2187.2048999999997
ID_HX5E7E4LUPNH,8053.057300000001
ID_E4Z877FOC64D,3456.755400000001
ID_C7SF9AISYNC7,8445.853799999997
ID_KFBYADDPKO99,1886.1566000000003
ID_6M48WYWM5JKL,8153.826399999999
ID_0IVAV2DWKADH,16504.744699999992
ID_6PKNCBP0GBGY,1786.2591000000007
ID_75Z4JRQWCONK,1253.7866999999999
ID_S7J9JQP4M5YF,1934.5209999999993
ID_Z1I1DINRLEMA,13227.883199999998
ID_NT5J6DZ69U7L,7315.005199999999
ID_C0TAYBZV65UV,1834.1870999999994
ID_9H31ZTE2I62Q,1370.6950999999995
ID_1FYS4SRU0RQB,3173.9321999999993
ID_GQSHV2ZFU0DM,6847.373100000002
ID_HTVF8BL4UVVS,2076.0562000000004
ID_ZSOPY62ELRW3,365.64230000000003
ID_YEIKWX9ZIEKB,550.8958999999999
ID_G7O0209CMSZR,8990.260399999997
ID_5ZDR9XY77HHN,1683.4600000000003
ID_QIEMPCI8SGF9,1295.9081999999994
ID_9I4792BU124H,12936.104899999995
ID_XKY9AHTO3YXX,9649.3324
ID_8A68S044OBLG,6498.710000000001
ID_ANH66M9IB4KF,8024.0894
ID_V6MPZTEW4FIV,1905.2569
ID_YQF4IZ6C2TQ6,1404.9906000000003
ID_5OYKL5XUS5OM,9566.712699999998
ID_6FATGLWD0P2V,8928.198799999996
ID_P0WUP102NODL,12987.533700000004
ID_KZMU8B6CHOS6,2184.5396999999994
ID_5J3AT0GD0WQS,5387.357099999999
ID_JJNBCML00FO8,2030.9684
ID_V08HD0LO47E2,6706.765400000003
ID_X4Y3C5YGG2VM,8528.6725
ID_VPAQIQWYQIRH,2521.8639000000003
ID_9DDQA9TWOPGU,14064.097499999998
ID_DT2JTZ7TYYAW,1156.0109
ID_52JJAFPKG227,5314.1742
ID_UN34MA88UXEO,13203.767799999994
ID_0V39F9NJHAYG,10007.615600000001
ID_E2SFIJGVGT5U,768.9388000000002
ID_IRUYAXLLWJX6,12495.488899999997
ID_94LW0MYV5U4I,6933.077600000002
ID_E5MGOB3DQU8K,7590.0506
ID_EPAY5JMYFBPU,10527.563299999996
ID_M6B025VB84KS,10081.6499
ID_N1J6QDKVWJJO,2029.0262999999998
ID_PNBOAZU5ZSNZ,2050.6312999999996
ID_4QL698SQUKBI,2258.9314
ID_EEF60GKU5LWT,2008.0533999999998
ID_CSI17KHOVKE0,1312.9442
ID_UYKCHD4HCEVN,9096.221899999997
ID_3IXFSU3W46Q2,3517.0470000000005
ID_IRX18U7EPUHP,18666.92610000002
ID_LHO6CEPTZ5XD,2352.8725000000004
ID_AZ6R3LDONXR3,6434.766300000004
ID_TRHRKFISSQHV,1063.9692
ID_ZU0J2OJ62WD5,3113.354300000001
ID_CDQE9T8OHBH1,6071.977100000002
ID_1G8GQ7MBY4CG,16379.713999999996
ID_S7CLB0Z93F94,7754.338099999999
ID_WKCPWYTX51A7,3292.8116999999997
ID_0GM9GEKNAN6Q,3030.8645000000006
ID_AEXB1LCCRPBF,2325.5265000000013
ID_ZDU7IJLRY0LK,5113.1199
ID_M1Q1NTI6ONJH,5426.5376000000015
ID_NM1VTMDX1KB2,5524.640800000001
ID_ELSJ8F7EP07F,6387.9850000000015
ID_D0F3E3C2L87T,16836.4903
ID_11R5QGR5H79Q,4043.6456999999996
ID_QL19QHBI44GD,5554.432800000001
ID_Z4VDZ4UBQGPA,573.094
ID_QPU1UYR9RBTW,11485.7004
ID_C1WTEL8534XV,2078.0715
ID_SHI0CI51WHGS,2197.987699999999
ID_ZNAZYZLNMJ69,10335.333000000008
ID_HPSH9S2WTDXQ,2453.0529000000006
ID_QNHNYMKVNUWN,8000.579900000001
ID_RJJJZNHJ08NW,2064.8315
ID_KFC7F17AITJQ,12652.095500000001
ID_FBZ6XC96WUCN,14513.830600000003
ID_6QQJ7G1W9VNT,1781.0121000000001
ID_GDVU8ZGOJIJV,12119.0376
ID_BQRZJXRVNU4E,14596.5163
ID_9C2NWFHFYZVE,2045.9498999999998
ID_BUU6IHM78IDS,4406.9187
ID_03LPYI4FYNY9,5265.943799999999
ID_2JVD67XXRJGS,2943.750200000001
ID_OYN7AHFQOXQT,1105.5811
ID_HFK0U2D79P0Q,4267.913300000002
ID_1YZMJIKMOSX3,18249.9221
ID_EIK9FUFD1T5E,13997.865500000004
ID_W0T4JIHB8JGX,4413.091900000002
ID_UZWQIVYSKH2E,940.4439999999995
ID_NVMJ4LDRTWCK,8573.0054
ID_M5VIJ8KB2US4,11524.8272
ID_Z9R6R2OAAY46,1191.7860999999996
ID_KXDRORE8YH0N,10036.431400000003
ID_VGC5NSW321TD,4242.6968
ID_LDPV52FSFCBK,13000.0695
ID_J1IZ4UQXRH2P,7303.759000000002
ID_55JDMR6NCJUL,6249.9801
ID_DWAJ10O03304,8582.475100000003
ID_9GOWLRTZKWU7,7853.620300000004
ID_6E46N5WZ2RXA,4200.7534000000005
ID_OHOM4G03BCFT,16511.115899999997
ID_DHF8P0OING2X,9808.236899999998
ID_QA7DCRSU57FC,10379.4261
ID_RWLE7LJFKBI5,12637.311699999998
ID_58WBJZ9QDBJY,15187.2399
ID_JO4ZSUJC7Q20,13516.4783
ID_NSRE00XEIX86,9664.1012
ID_BO6QLF0PHA73,1510.9968000000001
ID_0KBK8GI4PNHP,1995.9498000000008
ID_7OVX995433DW,4613.5097000000005
ID_5OF2215VO7XX,576.9232999999999
ID_WXNJ0SLU29CF,11499.1511
ID_R28H2W9U0ZP1,1982.2531999999999
ID_LPFLMYQR022K,1133.8109000000002
ID_C8BEFUKD6L6Z,720.0220000000002
ID_FHQJTBYCBS1K,2557.0991999999997
ID_7DTBWVHINFOV,2408.9246
ID_4YMMEDDONM2T,8104.230099999999
ID_GDCFK5CHL8MB,16472.436
ID_Z0HOHDLX40XI,8928.0354
ID_LAT1RF1GFE3L,5827.365500000001
ID_PKBCBXPGRSWW,12648.415799999999
ID_T6EHAYU8QG7S,1038.5732000000005
ID_YD3NI69Q6D6R,6154.0023
ID_USYQ0SUBUVXL,9331.422700000001
ID_LZL11B9H4GHH,4212.5959
ID_TKPRPBO5K1R9,8647.100499999999
ID_7GSL46YZSKF6,1656.8636
ID_WEG91X5QH076,3273.963899999999
ID_NNGDPBAQZ45Q,4704.861799999995
ID_TUH7BP70YEJZ,16375.320800000001
ID_EMG826KOS65X,10574.8766
ID_LCVAUA2JI5GK,13917.749600000005
ID_N49THUAV1LHT,5322.2895
ID_YKIRGYM3P3UY,11623.385
ID_7ELGDET5X1GV,2275.155099999999
ID_MMTHI08FRB5X,4129.178799999999
ID_O3AHBM1OIP7N,1074.2109
ID_5XGPV312EUQO,1969.2444
ID_XVSNSPDYKL90,7384.930499999999
ID_5OQ4E4EUQLWL,1163.0924999999997
ID_V3SBPFRCPUKP,6354.517700000001
ID_XDIRKTZCT2VT,5301.4529
ID_JJNA213LOOGV,2542.0382999999997
ID_1ZGN4IJJ5ACZ,1109.017
ID_R5TU7QN0CP46,6438.493399999999
ID_P5GKPUP4ALDB,1882.2987000000003
ID_1RASN0VTLVH1,2862.4404000000004
ID_CP88H9TGXOS5,466.6062999999998
ID_GIKGAQS1QT17,9187.6449
ID_4IL2AACZD338,8931.164199999997
ID_D53ZSM9IUZLQ,5083.933999999997
ID_1FG10KUC8LS2,731.982
ID_VEYLAFNS6KXR,11530.7946
ID_2JN03XF6QK9T,15209.983999999999
ID_SRZ8R5BW4LJ8,3387.4200000000005
ID_EGLTA6GJUJIS,12591.951199999992
ID_V7JGASH6KB99,8380.582899999998
ID_BVV8SA84T5IL,12126.667099999999
ID_TWA0MUV9978R,3258.3877
ID_6OQOAM5YE2BP,18172.187500000004
ID_3Q3YL5LI7B6R,4198.6652
ID_IUUKZRL88PCV,6153.698399999998
ID_AP57BKLWTCCP,5800.288699999997
ID_WKEQNSEEOXH8,17244.402099999996
ID_GP6X00ZB2Z1S,3115.778599999999
ID_KDT1ZBR8M4M3,1019.6616
ID_IX6Q4MV6BIES,4210.377099999998
ID_VTNJQUYA6AX7,4986.4025
ID_SER93851R5HN,514.8557
ID_6KP7GQYAYWMY,2542.2709
ID_5YOOXLGAXWMD,15635.476599999996
ID_0G1L9H294PNH,3978.0424999999996
ID_ACCBXROR0D4H,4760.315700000003
ID_JKQOKT7QSQXP,11178.310199999998
ID_2WATX4DKGDXE,7859.7123
ID_KF1SQZMYPH6J,6801.526100000001
ID_CYDVHFMZSZ3B,1304.3874999999994
ID_ZO6PJE8U17XQ,945.4591999999994
ID_9HSAC3JRD8PX,4451.760700000002
ID_UBOERK6RVFMS,3683.0279000000005
ID_HEC9VU3SXBSS,4092.4611
ID_YS0KSKYASLNA,5361.847799999997
ID_OTBXPXGU1GMA,1455.4586
ID_CR6UBZZWTOHO,7439.586699999999
ID_TMG4ZJ3UHE2R,4595.0774
ID_OVIGC5PFVOAC,2329.8187000000003
ID_NC9T8AJMZ1BA,3029.173000000001
ID_F8ZGEEGCCYCW,1266.5751
ID_BIGHGD6ZFF0I,1132.5207
ID_4SMS65QHDJWJ,3241.4788
ID_JGW5RSSIYXZX,15750.218499999999
ID_UC4RSQK2C4LI,11292.102300000002
ID_S4G7VU27QJUF,5738.113099999999
ID_OPZSYM6EVGIN,4004.6616999999997
ID_HCG4YPP3GYU0,11116.678100000001
ID_ZCYY1XMVSUJO,12676.940899999998
ID_RCPAFQQOVL2S,1390.7156999999997
ID_YC4WT8LJ4T92,2855.401199999999
ID_DP8Z1RTQOGFB,4716.6448
ID_B9E7C5IPPL8E,3968.282199999999
ID_MMVA7HYZ3VJZ,9630.766800000001
ID_ECTES22IX6DU,2310.0133999999994
ID_GL8CAEI4UOI1,1652.4598999999998
ID_I0F83Y5G2OHO,1846.2325
ID_PE11S41JSU28,6031.1181
ID_WGCX298K5FX4,6716.150700000001
ID_RHSARLW7OZ5C,4487.966499999999
ID_XU1PRNNTWTW4,14766.065099999998
ID_MCWA3NRSGX55,2925.0047000000004
ID_48QSSZ88KZMG,1277.3354
ID_9RPYGGAHE0EX,3772.4400999999993
ID_JFLHZZ7RKBRN,13006.532899999997
ID_NRK5PO9ZXQ60,11147.050799999999
ID_BIAFGIZ0SW1P,1254.1007999999997
ID_NRCO2BV6DPAO,778.5622999999999
ID_1Z8GJHA9ACW8,1312.2512000000006
ID_W4H0KA6CHAC6,1962.7830000000004
ID_TWRZVJR5TGYX,6262.6515
ID_Y5MN7ZSZO9OX,10216.515099999997
ID_ULRYAP8TW5HM,7062.375099999999
ID_6G8ES7JNEQ9B,812.7769000000003
ID_3O1DYI2NTRYK,2193.3605000000002
ID_JM9T2MTOXK9F,2650.3967000000002
ID_LC5MWI0Y9YCA,11629.326799999999
ID_NQN9D4BGJTA6,2752.0407999999998
ID_QWZG96VMLGV7,4298.286300000001
ID_BY9B9NNSMM3S,10776.257999999998
ID_C7WV2QKT8HXR,7204.312899999998
ID_OQKYWVCBJVCF,2747.522
ID_7X0RGJ3ME52B,5531.290100000001
ID_JTORS4UFAST4,6368.783499999999
ID_PA0IWGBU6N7O,12018.7727
ID_QEHUQQ0HK3ZX,1949.1691999999996
ID_GC66HDLE7IGJ,7980.620499999997
ID_TRKLGJX9X06N,5271.2787
ID_19SFT91PXBKA,10187.844800000003
ID_7SOIPX83JW4B,1071.9504
ID_3U241IH1MZFJ,16366.5172
ID_LI5V7W9WT61R,815.4921999999999
ID_TJUZRYMVUO9T,2169.8531000000003
ID_14XT0E38L1CE,2200.582100000001
ID_FO20RIOQWPTL,4649.5877
ID_PV2P78OYMKA6,9781.156599999998
ID_RU20R0YD04HZ,11545.023599999999
ID_KTY1O5P8CUM6,8602.8947
ID_D7T0RCJM4TTQ,17358.6914
ID_X5RQS8YRQ2YH,530.6218000000001
ID_O6GV4YL5H2IY,6278.792299999998
ID_VF93NY2E9JFH,1065.3496000000005
ID_MU6EWPJSZ27I,5955.578300000002
ID_V07YXBBLGQUM,5952.4531000000015
ID_VDSZ4FTJ7L9H,4681.8544999999995
ID_VDSUK7QUV4ZL,3056.6726999999996
ID_G9K7L5DOXMRF,13303.947599999992
ID_X00UH3WKDCN2,616.9776999999998
ID_R7PCCAMXOTC7,1890.9979999999996
ID_QS292E5E5UYT,1793.4609999999998
ID_K0XTFFTXQTKL,2707.1467
ID_1NBC1PZKH9LX,17584.893199999984
ID_KUYJW8GXCOY1,2046.5699000000002
ID_XX335OM03DZS,2076.3218000000006
ID_4SFHH3VIMGAY,534.5047000000001
ID_K3TENYPBXL0S,7666.7027000000035
ID_BO7MNUC73PRO,2121.8838000000005
ID_1CJ4L7Y6S74D,3987.432800000001
ID_O7NV438NR5XN,19262.9877
ID_1355D1JW4QUM,4307.684399999999
ID_NLA4KVSPVU4V,3392.491400000001
ID_XIFTHVE4FA38,16794.1195
ID_367BIR0XRSOM,13448.212200000002
ID_4TN1XYO4XIQC,10420.1832
ID_CHHFB40DHPOI,11360.784099999995
ID_SCRDN0EKVS5Z,2557.1834
ID_RE9AHLGD3CJO,13915.4785
ID_ZREDNMUXY5D1,2191.8788
ID_QDP83G3RTLAO,2055.5100999999995
ID_1F255YN1UZ62,1067.7145
ID_MDVY20C8FGD6,7088.410699999999
ID_S3D9JS5MA8SY,19230.1593
ID_CRU7A73CL47I,9543.548299999997
ID_6TJB03LZZ97L,2185.6594
ID_HIF5U5MK1T55,13643.079900000002
ID_WEXNRVK1SJ6O,4838.6955
ID_0A9WGMPHI1SO,6114.5828
ID_ZRC5R7PN9BII,11406.892500000002
ID_V3O6J6UXRJ68,6627.986599999999
ID_DEDK62OHPLX6,1516.2401000000007
ID_DHGV9739A4Z8,3015.240400000001
ID_VXOBZIUKHNDV,7073.9689
ID_ZUQECE52MHV8,3296.9705000000004
ID_6JDEUE41FSYX,3799.0281999999993
ID_0OMPWRMOHK73,13389.182599999998
ID_YZZAJZ1Y9OYK,3195.638999999999
ID_Y5UM9XSUJWJN,3507.6386999999986
ID_639Q132VZB6Q,3077.739599999999
ID_FXIPVG5WDL4G,8648.008000000002
ID_VK5H81R7PO0X,14154.739299999997
ID_QJP8LOSN4OBM,13465.400399999999
ID_FMH50UDDDN3T,7908.3921
ID_DNUF58DPDF7D,4933.594799999999
ID_BO29SFYT8LQ6,17085.3362
ID_46HCJFKV14ZL,1826.0373999999997
ID_EUJRA5TR1536,1934.4567000000002
ID_M0L52AWEA038,3083.2345
ID_T1E4EVWTVGXA,947.1097999999998
ID_1Q5TDC6M4Q21,3492.6992
ID_9UL22J023NDB,1833.7758999999996
ID_PUJN1BYYQW42,4242.347100000002
ID_VJ5R5J0BQTS4,7022.378700000002
ID_5UW9CS5HP4MI,10334.3788
ID_ECZDZ6WK2AXJ,2170.4779999999996
ID_ULCWZ386B2Q7,16235.965599999998
ID_VCZXQDWA7CY3,3645.8956
ID_34P52P71LGI5,1457.2871000000007
ID_6R39J2W54URG,2426.151999999999
ID_RXZG7TI4LFY8,2984.5490999999997
ID_OMYRTCUBAW4W,3208.7733000000007
ID_46D258QXS4DR,2708.8175999999994
ID_LYEJXVERUG6S,1650.0070999999998
ID_BVT0034AXWGC,1425.5765
ID_L0Z71GKKJB0B,7564.7875
ID_QA8CUXHMV8SB,9804.961800000001
ID_61WQ5IX23PIQ,6730.508400000002
ID_LS8K5X4UFVB0,18191.130400000002
ID_U1GZ8M9THAM7,9664.816400000002
ID_6GALKP43NPIU,2898.7852000000003
ID_1C070YM1U0F2,12188.876499999998
ID_7KMKLVS99H6X,1131.0362000000002
ID_1C5K2BU5YMJA,5989.253599999996
ID_UCNWFV4LN6M9,8647.762600000002
ID_7Q2FE9QAL6SA,15936.965600000001
ID_MF69GXSHH69E,1696.6643
ID_9D29DN09F4V0,10025.462300000003
ID_5T5XX3XOVAXC,2887.7923000000005
ID_Y89CAENT3QXD,3523.453600000001
ID_KCYMXT07F6JL,4173.342299999999
ID_UXUISBGP54QU,6869.1566
ID_T3TUHQB5CQAT,14007.802999999998
ID_68S6IT3ZW4JT,12455.810599999999
ID_PW0U7OT82D0L,14750.126999999997
ID_QAI6EF5GLRTX,3547.2249000000006
ID_IWUYO4VTTTY1,876.24
ID_DGJR5PCBTLLN,4485.2167
ID_5ZMGWFCWT58U,1974.5544999999997
ID_Y5TGAXCWPHJ5,12092.5749
ID_GK5QKJNLPQQI,11762.279900000001
ID_Q3EEM0VB7C7I,11366.960599999997
ID_1H71JN4RLEWA,1769.9910999999995
ID_81KDG6WOO761,6517.786899999998
ID_SVATAIQTA3PE,7109.519199999999
ID_CAAVXGLYWLDR,15390.9047
ID_00QOM2TJET1U,5601.473100000002
ID_NU9W4CZ1BS16,2651.2645
ID_I5YS6ZLASPOH,9813.489099999995
ID_DVO9U2920UMY,2517.755500000001
ID_XQWIZZAM8FGI,6188.640600000001
ID_O1WRTGTBBQIE,9358.726199999997
ID_5BCDC48A6PI8,7841.215300000002
ID_H217Q2K5R9LD,3022.5867
ID_VBISH6T1PD4G,5260.4754
ID_FT6UF22DXOUB,1643.3042
ID_AALLGCL0OXQ6,1671.6516000000004
ID_L4F0F9QT4DOP,6832.7653
ID_W59KQER07OU8,5924.3348
ID_A0Z07CHUWYAH,4543.199700000002
ID_47ZUNQWI1NBB,2145.8196000000007
ID_8F8WXY1EU1ZL,2782.5393999999997
ID_914C6XA46E3Z,2591.5204
ID_TVJLE3VPWSD1,3751.8896000000004
ID_39WYRYO69A7Y,3882.4594000000025
ID_MS2MLY4YQLVO,8431.308099999998
ID_CU1JLJXN9PIG,10194.1402
ID_2GV17H75S3BX,5998.527300000001
ID_VX8YUD0S45VU,12555.288199999999
ID_42H8EZXCHGOY,4171.786200000001
ID_I0FPVXD3K1UD,2250.0158999999994
ID_CNSYLNB21FOR,14077.210899999998
ID_G6DE5K8QO9X6,7283.219199999996
ID_JRGQJ5745OFI,11844.773600000004
ID_O4UDXE65I95J,1153.4065000000003
ID_JBXG583556E0,12366.0438
ID_3LNY363A3P83,570.5955000000001
ID_634TX0DCBKCD,1283.7702
ID_MFN6V0M60922,12251.078499999998
ID_VYS0BAS931OA,2473.1333999999997
ID_Z1HWH6M2A1TH,3591.7097000000012
ID_YV7O9O3XQTRD,3670.6307000000006
ID_24DWTJ66K24H,9769.481199999998
ID_X9MMDAACP7WV,3520.8663000000006
ID_J67PNI0OCM2F,5558.298100000002
ID_AK1K47QRZWQH,6898.259099999999
ID_AYRO1HXAL8LC,2387.1774
ID_1Q3D4KC7S7RF,7959.839299999997
ID_K7HKFTP82EC7,594.6312000000001
ID_EHN222O0U12F,1157.5232999999994
ID_XG4VD7PZ9BNP,6531.0317000000005
ID_RIVAD0TTTNR2,2190.2287000000006
ID_O5K1UIU8J6L2,3269.5426000000007
ID_6CHWN9TCY2GU,6683.884100000003
ID_OTK12WAN9VPN,7916.605500000001
ID_INMPEAT6ZT1A,16659.78
ID_NZL1W974FCAW,3382.102799999999
ID_075TP37YMKSF,2921.998899999999
ID_M721HQ7CFEUK,3307.365099999999
ID_GJHX4CEYMU04,16086.3173
ID_EEVQ266ONWYV,1401.7196
ID_SBFGZVSWCG1T,14747.876
ID_5MU2DP41UQ4F,6658.116899999999
ID_NZ1DGI7JOG28,9799.184600000002
ID_A1CA9U09CTJQ,15886.829999999998
ID_NWBM6Y77RT9T,9118.6577
ID_3MUXNN7P860M,1545.380999999999
ID_HC880OGLE8QI,6883.884300000001
ID_EE7AE1VHS9UZ,2933.734200000002
ID_PTF0N60Z2ESK,7088.410699999999
ID_8SHV32HQBIE4,7104.303599999998
ID_4EAA4SHQ43PR,965.2567999999998
ID_ZJID05O5WHPD,10487.945
ID_JSFNDLRLJ7Y5,2984.1131000000005
ID_FVA2TJJDRXJ3,934.1434999999993
ID_LDCAE2O4MZ54,10406.353300000002
ID_AFIYEOVFNNXZ,8654.838200000006
ID_U8D1SU5QKKME,8175.536599999998
ID_TOG0BV74YDGT,3638.2917999999995
ID_1153XHQNDCTQ,11643.060299999997
ID_5O1SZKYRJ6QZ,7191.912400000006
ID_GW3BBDPFQQ8O,1229.5468999999994
ID_ESX8RW939I34,1202.6727999999996
ID_DBVR77QK09KO,7236.839
ID_G5CV9GYFY8SW,14492.77779999999
ID_RKG3XVFXYV2Q,6527.327200000002
ID_KWJ72TYTW8HI,3018.634299999999
ID_VTT700S91JRD,11173.048200000001
ID_BZM4ODCM39QR,2946.5004
ID_ITQGYRAW9L5Q,6819.545600000001
ID_B067L03BG0QD,4194.2998
ID_C3LY9KRWNSR9,5118.778199999998
ID_N1K8VOHC29HP,3757.7335
ID_93IL90SQUNXN,2168.0445999999997
ID_5ZGHAR1ILO3I,4032.5179000000003
ID_A4GT4VU7R4WU,10106.4476
ID_T2E45AMQ4V2T,4760.563399999996
ID_80YA8Y8LOO42,12323.449499999997
ID_K8W4GO2OYT5K,2304.0503999999996
ID_UHFKXJ3GD41W,1842.3000999999997
ID_R3T9OLNL2CFH,5603.831900000002
ID_4PJTCKF76J2K,4004.229999999998
ID_DZQPQX7X5BBO,1698.0095999999999
ID_JS28K1TF5HNX,1661.3020999999994
ID_F5MQTUJVQ3O2,1252.6949
ID_MLX9LZIJCKJF,1540.0394000000003
ID_D3ZBN0IMA7G8,9750.509699999997
ID_IY8U02WQPI59,2480.5210000000006
ID_0FYKNJ433NY5,11660.681499999995
ID_NT42FYLBQ1NK,3867.8769999999995
ID_72XRBGISVBI3,16267.452900000002
ID_035MX8ZH6W8V,8368.416600000004
ID_WRG0G4ORPVC4,14198.604
ID_BRCJ4VWY5H79,10765.8125
ID_Q5V1BXUONZ7R,6717.8694000000005
ID_7GRUHT6DSC3D,2075.9158
ID_T4C7MVIGC616,14608.8649
ID_Z23BI55QW7U9,2930.2949999999996
ID_IP6L30PIR9BG,4364.0729
ID_9XEDBNEGO92Y,2054.5304999999994
ID_C9FKXM0CBVBV,9859.478199999998
ID_NJ2CPXLUZ9AW,10064.599400000005
